NAME,DATE,RATINGS,TITLE,REVIEWS
Loose Moose,11-10-2019,40,"Good food, great service","Had dinner and drinks here and we weren’t disappointed. Chicken wings with honey garlic dressing were excellent. Burgers great too and portions generous. Selection of beers was impressive and the citrus IPA was fantastic. Server was fantastic, friendly and helpful. Would definitely return if we...More"
Loose Moose,07-10-2019,40,Very nice lunch.,"Was at Convention Centre across the street for an event so we popped in as very easy access. Quick seating, quick service and the food was very good. Variety of beers should you wish. With tax and me having a couple drinks bill was $100....More"
Loose Moose,23-09-2019,40,Mediocre food in good atmosphere with great service,"Burgers were mediocre at best but service was great. Atmosphere is definitely sports bar, lots of screens around. If choosing close to convention Centre, skip here and go to Jack Astor’s."
Loose Moose,03-09-2019,40,"Good beer, good food, good service","Visited here on Labour Day. Good menu with many choices and the beer menu was exceptional. Service was fast, responsive and friendly. Atmosphere was sport pub centered but worked for anyone."
Loose Moose,30-08-2019,40,Overall Decent,"Sat downstairs in the Antler Room before a concert with some friends. The place was busy but we were served and received our food quickly. Food was pretty tasty. My only complaint would be how loud the music was, I had to yell across the...More"
Loose Moose,30-08-2019,50,Good family evening tea,We went here whilst on holiday in Toronto ....great atmosphere ....good music ..loud but what you woulD expect ..service very good and beer very nice ...all enjoyed and would go aga8n
Loose Moose,30-08-2019,20,Loose Moose Basement,This used to be our must stop when coming in and out of Toronto. We have not been here for some time due to the abundant choices surrounding it. We stopped as it was during rush our and every other place we tried was packed....More
Loose Moose,30-08-2019,30,Loose Moose - disappointed,"My husband, son and I went there on a weeknight late afternoon before a Blue Jays game. I have been there many times before when living in Toronto, but was disappointed. It started that they did not sell any coolers, so I moved on to...More"
Loose Moose,30-08-2019,40,Good Atmosphere,We enjoyed having a few drinks and a meal as the atmosphere was really friendly. If you enjoy real ale this a great place to be as they have a vast amount of choice. You can enjoy some tasters until you find a beer you...More
Loose Moose,28-08-2019,40,"Reasonable prices for the city - healthy options, GREAT tofu","Met up at the Loose Moose with a couple of friends from home (the UK). We had a great time, service was slow at first but definitely got better. Great vegan options available, as well as a range of meaty meals of course. We had...More"
Loose Moose,13-08-2019,50,"Good Food, Good Drinks","Was at a conference in May stopped in for some drinks, and some late night snacks. Lot's of beers to choose from. Enjoyed it all."
Loose Moose,12-08-2019,50,Great bar for before/after games!,We went for drinks before a ball game and had a great time! Great food and lots of drink options! We love the tables that are near the open windows but they are hard to get!
Loose Moose,09-08-2019,50,Great Food,Great place for a pint and a burger. Lots of beer flavours sorted by taste in the drink menu. There are several burgers to choose from so you can't go home mad.
Loose Moose,08-08-2019,50,Great Atmosphere,We had a quick bite to eat and some drinks. We were in the basement due to us having a larger group. Videos running constantly and looked like live music on some nights!
Loose Moose,04-08-2019,40,Good atmosphere,"Spent a rainy afternoon ere. Good selection of food, nice beer and wine. Friendly staff. Great atmosphere."
Loose Moose,30-07-2019,40,"Good, reliable Saturday night dinner",We were looking for a casual dinner for 4 on a hot summer Saturday night when the Blue Jays were tied in extra innings. Used TA and found Loose Moose. Waited for 5 minutes. Good fast service. Good beer menu. Good pub menu. Had a...More
Loose Moose,29-07-2019,50,Great burgers!,"This eatery which is just along the street from Union Station was very welcoming. We both opted for burgers, one with fries and the other with Caesar Salad - both great choices. The burgers were excellent and there is a good choice of beers. Would...More"
Loose Moose,28-07-2019,40,Diner before the concert,"Went to restaurant for diner before our concert at Scotiabank, found restaurant on the web and thought we would try it. service was fast and friendly, lots of beer choices,if you like beer, food was good. Atmosphere was fun and nice rustic decor, very busy...More"
Loose Moose,24-07-2019,50,"Nice Atmosphere, Aesthetically Pleasing",The Loose Moose was only a block from our hotel and we loved it's set up with the large attractive dark bar and great brickwork thru out. It was spacious with nice lighting and plenty of televisions. They were running a light and dark beer...More
Loose Moose,16-07-2019,40,Great lunch,It's so nice to be able to get out of the hustle and bustle of downtown to a quaint well-staffed and clean establishment
Loose Moose,15-07-2019,50,Busy fun vibe,Even though it was peak time in the evening we still got a table and served pretty quickly. The staff were friendly and fun. The food was great and a good selection of beers to try. It can get pretty noisy so if that's not...More
Loose Moose,10-07-2019,40,Loud,Staff were quick to serve even though they were very busy. The echo at the bar was distracting. Beer cold
Loose Moose,09-07-2019,40,Great spot to meet new friends!,We love going to the Loose Moose. We enjoy sitting at the bar and always find that everyone is very friendly - we even had a couple offer to give us Jays tickets as they were unable to go the game!! The staff are very...More
Loose Moose,29-06-2019,50,Just perfect!,"Nice place, nice music, tons of different beers, nice food, nice service! I had a 7h layover so came to downtown Toronto. It’s really worth a stop. Did i miss something? 😀"
Loose Moose,29-06-2019,40,A True Pub Experience,If you are looking for a nice selection of adult beverages and great pub food this is the place to be. Definitely a place you will want to check out while in Toronto.
Loose Moose,27-06-2019,30,Very Noisy,"Big open restaurant, very noisy hard to hold a conversation. Great beer selection. Menu had a nice selection of burgers, sandwiches & shareables. We split an entree, which the had no problem with & brought on 2 separate plates, appreciated that. Service was OK, professional...More"
Loose Moose,26-06-2019,40,Great Beer Selection,"Nice place for a midday stop to replenish. Plenty of pub delights, friendly service, extensive beer selections, tasty food choices."
Loose Moose,23-06-2019,50,"Lovely food, extensive beer list","Very nice, perfect location after a hard day of city sightseeing. Super beer list, service was friendly, vegetarian options for one of our group and plenty for the rest of us carnivors."
Loose Moose,20-06-2019,50,Great place to rest your feet and quench thirst,"After walking around Front St and visiting the CN tower we needed a break. Loose Moose was perfect for a drink. Full bar, lots of beers on tap, attentive bartender. Glad we stopped by"
